Proto,Port,Program
tcp,50888,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,50890,/var/vcap/bosh/bin/bosh-agent
tcp,50894,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,50900,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,50900,/var/vcap/data/packages/route_emitter/<GUID>/bin/route-emitter
tcp,50918,/var/vcap/bosh/bin/bosh-agent
tcp,50946,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,50952,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,50958,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,51036,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,51056,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
tcp,51066,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,51136,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,51156,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,51232,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,51254,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,51270,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,51338,/var/vcap/bosh/bin/bosh-agent
tcp,51372,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,51396,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,51412,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,51522,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,51542,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,51564,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,51596,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,51704,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,51720,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,51764,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,51766,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,51788,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,51802,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,51908,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,51920,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,51938,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
tcp,51942,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,52012,/usr/bin/google_guest_agent
tcp,52070,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,52084,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,52108,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,52118,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,52126,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,52146,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,52180,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,52238,/usr/bin/google_guest_agent
tcp,52254,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,52264,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,52282,/usr/bin/google_guest_agent
tcp,52378,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,52386,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,52388,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,52404,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,52420,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,52424,/var/vcap/data/packages/vxlan-policy-agent/<GUID>/bin/vxlan-policy-agent
tcp,52430,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,52528,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,52626,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,52628,/var/vcap/data/packages/cf-networking-healthchecker/<GUID>/bin/healthchecker
tcp,52708,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,52752,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,52762,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,52764,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,52794,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,52800,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,52806,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,52830,/usr/bin/google_guest_agent
tcp,52886,/usr/bin/google_guest_agent
tcp,52932,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,52994,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,53014,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53014,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53024,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,53035,/var/vcap/data/packages/system-metrics-agent/<GUID>/system-metrics-agent
tcp,53080,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,53104,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53116,/var/vcap/data/packages/system-metrics-plugin/<GUID>/system-metrics-plugin
tcp,53142,/var/vcap/data/packages/route_emitter/<GUID>/bin/route-emitter
tcp,53236,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53250,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53260,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53264,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53272,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53314,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53348,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,53368,/usr/bin/google_guest_agent
tcp,53368,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,53414,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,53426,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53462,/usr/bin/google_guest_agent
tcp,53480,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53498,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,53550,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,53568,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,53588,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,53590,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,53592,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53600,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53604,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53620,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53626,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53634,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53636,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,53650,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,53652,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,53666,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,53672,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53690,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,53722,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53770,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,53774,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53788,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,53820,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,53826,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,53828,/usr/bin/google_guest_agent
tcp,53828,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,53838,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,53844,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,53844,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,53876,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53956,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53960,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53962,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53976,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53980,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,53980,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53982,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,53984,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53996,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,54020,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,54052,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,54072,/var/vcap/data/packages/service-discovery-controller/<GUID>/bin/service-discovery-controller
tcp,54124,/var/vcap/bosh/bin/bosh-agent
tcp,54126,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54154,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,54200,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54222,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54230,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,54236,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,54244,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,5432,/usr/local/bin/postgres
tcp,5432,/var/vcap/data/packages/postgres-13/<GUID>/bin/postgres
tcp,54326,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,54386,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,54504,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,54528,/var/vcap/bosh/bin/bosh-agent
tcp,54558,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,54576,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54632,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,54632,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,54636,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,54744,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,54774,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54778,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,54782,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,54866,/home/tempest-web/uaa/jdk/bin/java
tcp,54884,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,54950,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,54992,/var/vcap/bosh/bin/bosh-agent
tcp,55010,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,55014,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,55028,/usr/bin/google_guest_agent
tcp,55062,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,55094,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55132,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,55178,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,55236,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,55242,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55270,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55276,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,55286,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55306,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,55358,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,55420,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,55482,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,55540,/usr/bin/google_guest_agent
tcp,55568,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,55586,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,55644,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,55684,/usr/bin/google_guest_agent
tcp,55700,/var/vcap/bosh/bin/bosh-agent
tcp,55718,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,55816,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55890,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,55904,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55930,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55964,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55986,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,56000,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56000,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56034,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56048,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,56066,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,56076,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,56082,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,56088,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,56106,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56184,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56202,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56216,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56282,/var/vcap/data/packages/bosh-system-metrics-forwarder/<GUID>/bosh-system-metrics-forwarder
tcp,56304,/usr/bin/google_guest_agent
tcp,56328,/var/vcap/data/packages/auctioneer/<GUID>/bin/auctioneer
tcp,56330,/usr/bin/google_guest_agent
tcp,56362,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56370,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,56370,/var/vcap/data/packages/doppler/<GUID>/doppler
tcp,56374,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56388,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_log_worker
tcp,56398,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_endpoint_worker
tcp,56402,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_secure_endpoint_worker
tcp,56562,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,56614,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,56738,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56752,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56762,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56764,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56768,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56772,/usr/bin/google_guest_agent
tcp,56832,/usr/bin/google_guest_agent
tcp,56886,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,56918,/usr/bin/google_guest_agent
tcp,56920,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56974,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,57076,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,57114,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57150,/usr/bin/google_guest_agent
tcp,57166,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57168,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,57210,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,57244,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,57260,/usr/bin/google_guest_agent
tcp,57268,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57282,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,57282,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57288,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57304,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57308,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57360,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,57414,/usr/bin/google_guest_agent
tcp,57502,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,57538,/var/vcap/data/packages/udp-forwarder/<GUID>/udp-forwarder
tcp,57550,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57554,/var/vcap/bosh/bin/bosh-agent
tcp,57576,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,57612,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,57632,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57634,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57654,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57664,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57668,/var/vcap/bosh/bin/bosh-agent
tcp,57690,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57692,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,57696,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57702,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57704,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,57722,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,57728,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57780,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57806,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,57812,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57824,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57828,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57834,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57836,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57848,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57850,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57858,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57860,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57860,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57862,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57868,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,57970,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,57974,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58022,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58106,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58116,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58188,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,58194,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,58200,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,58204,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,58212,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,58218,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,58222,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,58270,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58280,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,58280,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,58462,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,58474,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,58492,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,58494,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58506,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,58516,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58544,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,58660,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,58664,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,58664,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58686,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,58702,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58728,/usr/bin/google_guest_agent
tcp,58826,/var/vcap/data/packages/tcp_router/<GUID>/bin/cf-tcp-router
tcp,58838,/var/vcap/data/packages/tcp_router/<GUID>/bin/cf-tcp-router
tcp,58852,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58864,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,58882,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58934,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58960,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,58960,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58966,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,58966,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,58982,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,58996,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,59000,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59010,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,59046,/var/vcap/data/packages/silk-healthchecker/<GUID>/bin/healthchecker
tcp,59048,/var/vcap/bosh/bin/bosh-agent
tcp,59102,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,59140,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59262,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59264,/usr/bin/google_guest_agent
tcp,59270,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59278,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59370,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,59400,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59460,/var/vcap/data/packages/nats-server/<GUID>/bin/nats-server
tcp,59518,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,59550,/usr/bin/google_guest_agent
tcp,59618,/var/vcap/data/packages/udp-forwarder/<GUID>/udp-forwarder
tcp,59620,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59626,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59636,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,59674,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,59692,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59700,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,59750,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59754,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59838,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59934,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,59954,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59958,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,59994,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,60008,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,60010,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,60048,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,60066,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,60072,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,60072,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,60082,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,60088,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,60090,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,60134,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60190,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60196,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,60198,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,60304,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,60456,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,60492,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60504,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60542,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,6060,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,60618,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,60622,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
