Proto,Port,Program
tcp,53,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,53006,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53016,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,53035,/var/vcap/data/packages/system-metrics-agent/<GUID>/system-metrics-agent
tcp,53080,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,53120,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53146,/var/vcap/data/packages/reverse_log_proxy_gateway/<GUID>/rlp-gateway
tcp,53172,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53256,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53304,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53314,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53320,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,53328,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53336,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53338,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,53492,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53496,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53512,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53552,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,53586,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53616,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,53652,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,53668,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,53676,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53684,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53692,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,53694,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,53706,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,53736,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,53810,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,53912,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,54034,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,54040,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,54120,/usr/local/bin/ruby
tcp,54122,/usr/local/bin/ruby
tcp,54188,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,54204,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54230,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,54276,/var/vcap/data/packages/cf-networking-healthchecker/<GUID>/bin/healthchecker
tcp,54290,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,5432,/usr/local/bin/postgres
tcp,5432,/var/vcap/data/packages/postgres-13/<GUID>/bin/postgres
tcp,54374,/var/vcap/bosh/bin/bosh-agent
tcp,54426,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54484,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,54530,/var/vcap/bosh/bin/bosh-agent
tcp,54576,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54588,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54596,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,54612,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,54628,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,54638,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,54650,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,54716,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,54794,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55104,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,55112,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,55116,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55116,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,55150,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,55152,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55194,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,55352,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,55364,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,55370,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,55372,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,55380,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,55462,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55578,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55586,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55600,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55606,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,55612,/usr/bin/google_guest_agent
tcp,55612,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55614,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,55618,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55620,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55636,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55638,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55648,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55662,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55670,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55688,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55774,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,55812,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55822,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,55878,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,55894,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,56000,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56034,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56044,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,56054,/var/vcap/data/packages/log-cache-gateway/<GUID>/log-cache-gateway
tcp,56070,/var/vcap/data/packages/log-cache-syslog-server/<GUID>/log-cache-syslog-server
tcp,56070,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,56072,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,56126,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
tcp,56134,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server-asg-syncer
tcp,56154,/var/vcap/bosh/bin/bosh-agent
tcp,56198,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56204,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,56214,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56230,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56236,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56238,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56242,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56258,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,56262,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,56302,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56312,/home/tempest-web/uaa/jdk/bin/java
tcp,56316,/var/vcap/data/packages/locket/<GUID>/bin/locket
tcp,56384,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56436,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,56448,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,56462,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,56474,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,56550,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56734,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56752,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,56760,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,56822,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56848,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,56860,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,56868,/usr/bin/google_guest_agent
tcp,56932,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,56976,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,56980,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56982,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,56988,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,56992,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,56994,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57002,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57004,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57020,/usr/bin/google_guest_agent
tcp,57042,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,57052,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57150,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,57264,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,57268,/var/vcap/data/packages/route_emitter/<GUID>/bin/route-emitter
tcp,57302,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57304,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,57316,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,57360,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,57442,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57460,/var/vcap/data/packages/nats-server/<GUID>/bin/nats-server
tcp,57558,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,57604,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,57622,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,57678,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57842,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,57866,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57876,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57892,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57894,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57910,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,57964,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,57972,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,57988,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,57994,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,58040,/var/vcap/bosh/bin/bosh-agent
tcp,58054,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58066,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58124,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,58140,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58184,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,58300,/var/vcap/bosh/bin/bosh-agent
tcp,58306,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58354,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,58378,/var/vcap/bosh/bin/bosh-agent
tcp,58408,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58424,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58426,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58438,/var/vcap/data/packages/doppler/<GUID>/doppler
tcp,58440,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,58444,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_log_worker
tcp,58448,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_endpoint_worker
tcp,58450,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_secure_endpoint_worker
tcp,58454,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58484,/usr/bin/google_guest_agent
tcp,58506,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58518,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,58520,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,58534,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,58570,/usr/bin/google_guest_agent
tcp,58610,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,58614,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,58614,/var/vcap/data/packages/service-discovery-controller/<GUID>/bin/service-discovery-controller
tcp,58630,/var/vcap/data/packages/log-cache-gateway/<GUID>/log-cache-gateway
tcp,58632,/var/vcap/data/packages/log-cache-syslog-server/<GUID>/log-cache-syslog-server
tcp,58742,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,58856,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
tcp,58956,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,58994,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,59002,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,59036,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,59050,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,59062,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,59092,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59102,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,59104,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59118,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59124,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59128,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59132,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,59138,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59144,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,59202,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,59212,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,59214,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,59214,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,59256,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,59304,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,59468,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,59634,/var/vcap/data/packages/tcp_router/<GUID>/bin/cf-tcp-router
tcp,59650,/var/vcap/data/packages/tcp_router/<GUID>/bin/cf-tcp-router
tcp,59680,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,59696,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,59732,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,59854,/var/vcap/data/packages/auctioneer/<GUID>/bin/auctioneer
tcp,59942,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,59976,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,60008,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,60022,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,60024,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60072,/var/vcap/data/packages/mysql-metrics/<GUID>/bin/mysql-metrics
tcp,60088,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
tcp,60094,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
tcp,60184,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,60194,/home/tempest-web/uaa/jdk/bin/java
tcp,60270,/var/vcap/data/packages/vxlan-policy-agent/<GUID>/bin/vxlan-policy-agent
tcp,60314,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,60334,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,60340,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,60398,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,60406,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,60418,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,60428,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,60436,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,60456,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,60456,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,60474,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,60490,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,60504,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,6060,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,60610,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
tcp,6063,/var/vcap/data/packages/log-cache-gateway/<GUID>/log-cache-gateway
tcp,6065,/var/vcap/data/packages/log-cache-cf-auth-proxy/<GUID>/log-cache-cf-auth-proxy
tcp,6066,/var/vcap/data/packages/log-cache-syslog-server/<GUID>/log-cache-syslog-server
tcp,6067,/var/vcap/data/packages/log-cache-syslog-server/<GUID>/log-cache-syslog-server
tcp,60778,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,60782,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60810,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,60824,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,60884,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,60980,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,62552,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,64430,/var/vcap/data/packages/routing-healthchecker/<GUID>/bin/healthchecker
tcp,65136,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,65146,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,6868,/var/vcap/bosh/bin/bosh-agent
tcp,7070,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,7100,/var/vcap/data/packages/leadership-election/<GUID>/leadership-election
tcp,7101,/var/vcap/data/packages/leadership-election/<GUID>/leadership-election
tcp,7589,/var/vcap/data/packages/nfsv3driver/<GUID>/bin/nfsv3driver
tcp,7590,/var/vcap/data/packages/nfsv3driver/<GUID>/bin/nfsv3driver
tcp,7689,/var/vcap/data/packages/nfsv3driver/<GUID>/bin/nfsv3driver
tcp,80,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,80,/var/vcap/data/packages/haproxy/<GUID>/bin/haproxy
tcp,8005,/home/tempest-web/uaa/jdk/bin/java
tcp,8053,/var/vcap/data/packages/bosh-dns-adapter/<GUID>/bin/bosh-dns-adapter
tcp,8054,/var/vcap/data/packages/service-discovery-controller/<GUID>/bin/service-discovery-controller
tcp,8055,/var/vcap/data/packages/service-discovery-controller/<GUID>/bin/service-discovery-controller
tcp,8066,/var/vcap/data/packages/bosh-dns-adapter/<GUID>/bin/bosh-dns-adapter
tcp,8080,/home/tempest-web/uaa/jdk/bin/java
tcp,8080,/var/vcap/data/packages/file_server/<GUID>/bin/file-server
tcp,8080,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,8080,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,8080,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,8080,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
tcp,8081,/var/vcap/data/packages/log-cache-gateway/<GUID>/log-cache-gateway
tcp,8081,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,8082,/var/vcap/data/packages/doppler/<GUID>/doppler
tcp,8082,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,8082,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,8082,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,8083,/var/vcap/data/packages/log-cache-cf-auth-proxy/<GUID>/log-cache-cf-auth-proxy
tcp,8088,/var/vcap/data/packages/reverse_log_proxy_gateway/<GUID>/rlp-gateway
tcp,8089,/var/vcap/data/packages/reverse_log_proxy_gateway/<GUID>/rlp-gateway
tcp,8112,/var/vcap/data/packages/mysql-diag/<GUID>/bin/mysql-diag-agent
tcp,8114,/var/vcap/data/packages/galera-init/<GUID>/bin/galera-init
tcp,8443,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,8443,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
tcp,8447,/var/vcap/data/packages/file_server/<GUID>/bin/file-server
tcp,8589,/var/vcap/data/packages/smbdriver/<GUID>/bin/smbdriver
tcp,8590,/var/vcap/data/packages/smbdriver/<GUID>/bin/smbdriver
tcp,8689,/var/vcap/data/packages/smbdriver/<GUID>/bin/smbdriver
tcp,8721,/var/vcap/data/packages/vxlan-policy-agent/<GUID>/bin/vxlan-policy-agent
tcp,8722,/var/vcap/data/packages/vxlan-policy-agent/<GUID>/bin/vxlan-policy-agent
tcp,8844,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,8844,/var/vcap/data/packages/openjdk_17.0/<GUID>/jre/bin/java
tcp,8845,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,8845,/var/vcap/data/packages/openjdk_17.0/<GUID>/jre/bin/java
tcp,8853,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns-health
tcp,8889,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,8890,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,8891,/var/vcap/data/packages/locket/<GUID>/bin/locket
tcp,9000,/var/vcap/data/packages/binding-cache/<GUID>/binding-cache
tcp,9016,/var/vcap/data/packages/auctioneer/<GUID>/bin/auctioneer
tcp,9090,/var/vcap/data/packages/cc_uploader/<GUID>/bin/cc-uploader
tcp,9091,/var/vcap/data/packages/cc_uploader/<GUID>/bin/cc-uploader
tcp,9092,/var/vcap/data/packages/director-ruby-3.1/<GUID>/bin/ruby
tcp,9201,/var/vcap/data/packages/galera-agent/<GUID>/bin/galera-agent
tcp,9402,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
udp,111,/var/vcap/data/packages/nfs-debs/<GUID>/sbin/rpcbind
udp,123,/usr/sbin/ntpd
udp,24698,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
udp,323,/usr/sbin/chronyd
udp,33093,/var/vcap/data/packages/bosh-dns-adapter/<GUID>/bin/bosh-dns-adapter
udp,33769,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
udp,33950,/var/vcap/data/packages/service-discovery-controller/<GUID>/bin/service-discovery-controller
udp,34048,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server
udp,3457,/var/vcap/data/packages/udp-forwarder/<GUID>/udp-forwarder
udp,35628,/var/vcap/data/packages/postgres-13/<GUID>/bin/postgres
udp,35667,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
udp,36207,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
udp,36337,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
udp,36977,/var/vcap/data/packages/iptables-logger/<GUID>/bin/iptables-logger
udp,40742,/var/vcap/data/packages/vxlan-policy-agent/<GUID>/bin/vxlan-policy-agent
udp,41793,/var/vcap/data/packages/nfs-debs/<GUID>/sbin/rpc.statd
udp,41823,/var/vcap/data/packages/guardian/<GUID>/bin/gdn
udp,41923,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
udp,42030,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server-asg-syncer
udp,42063,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
udp,42847,/var/vcap/data/packages/netmon/<GUID>/bin/netmon
udp,43807,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
udp,44227,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
udp,46014,/var/vcap/data/packages/silk-controller/<GUID>/bin/silk-controller
udp,46458,/var/vcap/data/packages/cc_uploader/<GUID>/bin/cc-uploader
udp,46685,/home/tempest-web/uaa/jdk/bin/java
udp,48602,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
udp,49379,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server-internal
udp,49408,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
udp,50311,/var/vcap/data/packages/tps/<GUID>/bin/tps-watcher
udp,52394,/var/vcap/data/packages/silk-daemon/<GUID>/bin/silk-daemon
udp,52559,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
udp,52865,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
udp,53,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
udp,53254,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server-asg-syncer
udp,60067,/var/vcap/data/packages/ruby-3.2/<GUID>/bin/ruby
udp,60852,/var/vcap/data/packages/tcp_router/<GUID>/bin/cf-tcp-router
udp,68,/usr/lib/systemd/systemd-networkd
udp,8125,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
udp,902,/var/vcap/data/packages/nfs-debs/<GUID>/sbin/rpc.statd
